# --------------------------------------------------
# nrow : 1837
# ncol : 14
# description : Main towns
# reference : Lerat and Vaze (2025), Communication Earth and Environment, submitted
# time_generated : 2025-02-26 17:00:38
# author : Julien Lerat, CSIRO Enviromment
# source_file : DATA_prepare_streamflow_data.py
# --------------------------------------------------
UCL_CODE21,NAME,SSR_CODE21,SSR_NAME21,SOS_CODE21,SOS_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,xcoord,ycoord
115065,Gilgandra,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,10.92550,https://linked.data.gov.au/dataset/asgsed3/UCL/115065,148.65151,-31.70442
115066,Glossodia,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,8.06750,https://linked.data.gov.au/dataset/asgsed3/UCL/115066,150.76976,-33.53457
115067,Gloucester,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.83590,https://linked.data.gov.au/dataset/asgsed3/UCL/115067,151.96037,-32.01479
115068,Greenwell Point,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.66700,https://linked.data.gov.au/dataset/asgsed3/UCL/115068,150.73042,-34.91075
115069,Grenfell,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,10.97190,https://linked.data.gov.au/dataset/asgsed3/UCL/115069,148.15538,-33.89779
115070,Greta,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.10630,https://linked.data.gov.au/dataset/asgsed3/UCL/115070,151.39244,-32.67582
115071,Gulgong,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.04200,https://linked.data.gov.au/dataset/asgsed3/UCL/115071,149.53418,-32.36181
115072,Gulmarrad,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,9.25720,https://linked.data.gov.au/dataset/asgsed3/UCL/115072,153.23051,-29.49189
115073,Gundagai,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,9.04490,https://linked.data.gov.au/dataset/asgsed3/UCL/115073,148.10793,-35.06485
115074,Guyra,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.72440,https://linked.data.gov.au/dataset/asgsed3/UCL/115074,151.67279,-30.22484
115075,Hallidays Point - Black Head,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.51750,https://linked.data.gov.au/dataset/asgsed3/UCL/115075,152.53440,-32.07051
115076,Harden - Murrumburrah,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.83200,https://linked.data.gov.au/dataset/asgsed3/UCL/115076,148.36230,-34.55670
115077,Harrington,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.19290,https://linked.data.gov.au/dataset/asgsed3/UCL/115077,152.66966,-31.87760
115078,Hawks Nest,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,13.83350,https://linked.data.gov.au/dataset/asgsed3/UCL/115078,152.18436,-32.66103
115079,Hay,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,10.73100,https://linked.data.gov.au/dataset/asgsed3/UCL/115079,144.83827,-34.51346
115080,Hill Top,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.26340,https://linked.data.gov.au/dataset/asgsed3/UCL/115080,150.49287,-34.35380
115081,Hillston,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,6.35830,https://linked.data.gov.au/dataset/asgsed3/UCL/115081,145.53053,-33.48905
115082,Holbrook,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.82000,https://linked.data.gov.au/dataset/asgsed3/UCL/115082,147.31788,-35.72103
115083,Howlong,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.04650,https://linked.data.gov.au/dataset/asgsed3/UCL/115083,146.63437,-35.98284
115084,Iluka,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.56610,https://linked.data.gov.au/dataset/asgsed3/UCL/115084,153.35336,-29.40590
115085,Jamberoo,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.41140,https://linked.data.gov.au/dataset/asgsed3/UCL/115085,150.77677,-34.64545
115086,Jindabyne,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.05130,https://linked.data.gov.au/dataset/asgsed3/UCL/115086,148.61859,-36.41850
115087,Jindera,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.28550,https://linked.data.gov.au/dataset/asgsed3/UCL/115087,146.89146,-35.95679
115088,Junction Hill,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.34060,https://linked.data.gov.au/dataset/asgsed3/UCL/115088,152.92517,-29.63947
115089,Junee,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,20.81450,https://linked.data.gov.au/dataset/asgsed3/UCL/115089,147.57161,-34.86105
115090,Kandos,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.47750,https://linked.data.gov.au/dataset/asgsed3/UCL/115090,149.97520,-32.85841
115091,Karuah,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.04020,https://linked.data.gov.au/dataset/asgsed3/UCL/115091,151.95975,-32.65107
115092,Kootingal,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.21630,https://linked.data.gov.au/dataset/asgsed3/UCL/115092,151.05531,-31.05323
115093,Kurrajong,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.22900,https://linked.data.gov.au/dataset/asgsed3/UCL/115093,150.66811,-33.55420
115094,Kyogle,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.63790,https://linked.data.gov.au/dataset/asgsed3/UCL/115094,152.99707,-28.62230
115095,Lake Cargelligo,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,6.08930,https://linked.data.gov.au/dataset/asgsed3/UCL/115095,146.37677,-33.29108
115096,Lake Cathie,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,9.34060,https://linked.data.gov.au/dataset/asgsed3/UCL/115096,152.84400,-31.55695
115097,Lemon Tree Passage,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.81940,https://linked.data.gov.au/dataset/asgsed3/UCL/115097,152.03243,-32.73364
115098,Lightning Ridge,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.92680,https://linked.data.gov.au/dataset/asgsed3/UCL/115098,147.97870,-29.42870
115099,Macksville,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,11.37020,https://linked.data.gov.au/dataset/asgsed3/UCL/115099,152.91645,-30.71118
115100,Maclean,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.64550,https://linked.data.gov.au/dataset/asgsed3/UCL/115100,153.20510,-29.45709
115101,Malua Bay,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.44120,https://linked.data.gov.au/dataset/asgsed3/UCL/115101,150.22659,-35.78668
115102,Manilla,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.20740,https://linked.data.gov.au/dataset/asgsed3/UCL/115102,150.72355,-30.74895
115103,Merriwa,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.81320,https://linked.data.gov.au/dataset/asgsed3/UCL/115103,150.36082,-32.14059
115104,Milton,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.15120,https://linked.data.gov.au/dataset/asgsed3/UCL/115104,150.43507,-35.31848
115105,Molong,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.83360,https://linked.data.gov.au/dataset/asgsed3/UCL/115105,148.86196,-33.09286
115106,Moruya,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,6.30100,https://linked.data.gov.au/dataset/asgsed3/UCL/115106,150.07861,-35.91392
115107,Mullumbimby,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.22170,https://linked.data.gov.au/dataset/asgsed3/UCL/115107,153.48930,-28.55397
115108,Murrumbateman,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,9.02240,https://linked.data.gov.au/dataset/asgsed3/UCL/115108,149.00746,-34.97293
115109,Narooma,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,8.04700,https://linked.data.gov.au/dataset/asgsed3/UCL/115109,150.12683,-36.20717
115110,Narrandera,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.80690,https://linked.data.gov.au/dataset/asgsed3/UCL/115110,146.55303,-34.74361
115111,Narromine,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,10.43550,https://linked.data.gov.au/dataset/asgsed3/UCL/115111,148.23653,-32.22583
115112,North Rothbury,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.41670,https://linked.data.gov.au/dataset/asgsed3/UCL/115112,151.35793,-32.67762
115113,Nyngan,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,11.62820,https://linked.data.gov.au/dataset/asgsed3/UCL/115113,147.19807,-31.55884
115114,Oberon,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.18060,https://linked.data.gov.au/dataset/asgsed3/UCL/115114,149.86121,-33.70313
115115,Ocean Shores,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,10.51180,https://linked.data.gov.au/dataset/asgsed3/UCL/115115,153.53665,-28.51994
115116,Old Bar,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.34350,https://linked.data.gov.au/dataset/asgsed3/UCL/115116,152.58356,-31.96615
115117,Old Erowal Bay,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.17670,https://linked.data.gov.au/dataset/asgsed3/UCL/115117,150.64775,-35.08889
115118,Pambula,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.59310,https://linked.data.gov.au/dataset/asgsed3/UCL/115118,149.88536,-36.92959
115119,Picton,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.40490,https://linked.data.gov.au/dataset/asgsed3/UCL/115119,150.61322,-34.17503
115120,Pitt Town,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.24620,https://linked.data.gov.au/dataset/asgsed3/UCL/115120,150.86450,-33.57538
115121,Portland (NSW),115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.72690,https://linked.data.gov.au/dataset/asgsed3/UCL/115121,149.98482,-33.35213
115122,Quirindi,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,9.78000,https://linked.data.gov.au/dataset/asgsed3/UCL/115122,150.68126,-31.50825
115123,Robertson,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.31520,https://linked.data.gov.au/dataset/asgsed3/UCL/115123,150.60096,-34.58741
115124,Sandy Beach - Emerald Beach,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.35840,https://linked.data.gov.au/dataset/asgsed3/UCL/115124,153.18960,-30.15749
115125,Shoalhaven Heads,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.26750,https://linked.data.gov.au/dataset/asgsed3/UCL/115125,150.74091,-34.85028
115126,Skennars Head,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,0.82280,https://linked.data.gov.au/dataset/asgsed3/UCL/115126,153.60225,-28.82813
115127,Smiths Lake,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.24530,https://linked.data.gov.au/dataset/asgsed3/UCL/115127,152.50359,-32.37289
115128,South Golden Beach,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.50330,https://linked.data.gov.au/dataset/asgsed3/UCL/115128,153.54318,-28.49635
115129,Stanwell Park,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.22430,https://linked.data.gov.au/dataset/asgsed3/UCL/115129,150.97855,-34.23868
115130,Sussex Inlet,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,10.93110,https://linked.data.gov.au/dataset/asgsed3/UCL/115130,150.58423,-35.17213
115131,Tanilba Bay,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.30530,https://linked.data.gov.au/dataset/asgsed3/UCL/115131,152.00224,-32.73258
115132,Tathra,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,6.80410,https://linked.data.gov.au/dataset/asgsed3/UCL/115132,149.97202,-36.71633
115133,Tea Gardens,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.98170,https://linked.data.gov.au/dataset/asgsed3/UCL/115133,152.15147,-32.65967
115134,Temora,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,16.10660,https://linked.data.gov.au/dataset/asgsed3/UCL/115134,147.52574,-34.44196
115135,Tenterfield,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.26530,https://linked.data.gov.au/dataset/asgsed3/UCL/115135,152.01887,-29.05017
115136,The Oaks,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.92970,https://linked.data.gov.au/dataset/asgsed3/UCL/115136,150.56942,-34.08026
115137,Thirlmere,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.31000,https://linked.data.gov.au/dataset/asgsed3/UCL/115137,150.56486,-34.20943
115138,Thrumster,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.90610,https://linked.data.gov.au/dataset/asgsed3/UCL/115138,152.83184,-31.46592
115139,Tocumwal,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,18.58630,https://linked.data.gov.au/dataset/asgsed3/UCL/115139,145.58329,-35.80813
115140,Tomakin,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.88040,https://linked.data.gov.au/dataset/asgsed3/UCL/115140,150.18911,-35.82218
115141,Tumbarumba,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,6.26430,https://linked.data.gov.au/dataset/asgsed3/UCL/115141,148.00767,-35.77251
115142,Tuross Head,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.72600,https://linked.data.gov.au/dataset/asgsed3/UCL/115142,150.13105,-36.05392
115143,Uralla,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,8.23320,https://linked.data.gov.au/dataset/asgsed3/UCL/115143,151.49314,-30.64211
115144,Urunga,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.36320,https://linked.data.gov.au/dataset/asgsed3/UCL/115144,153.01075,-30.49761
115145,Valla Beach,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.18370,https://linked.data.gov.au/dataset/asgsed3/UCL/115145,153.00720,-30.59505
115146,Vincentia,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.34170,https://linked.data.gov.au/dataset/asgsed3/UCL/115146,150.68162,-35.07224
115147,Vincentia West,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,0.92180,https://linked.data.gov.au/dataset/asgsed3/UCL/115147,150.65588,-35.07293
115148,Walcha,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.67110,https://linked.data.gov.au/dataset/asgsed3/UCL/115148,151.59408,-30.98269
115149,Walgett,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.78550,https://linked.data.gov.au/dataset/asgsed3/UCL/115149,148.12029,-30.02591
115150,Wallacia,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.67860,https://linked.data.gov.au/dataset/asgsed3/UCL/115150,150.64407,-33.86887
115151,Wallerawang,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.57640,https://linked.data.gov.au/dataset/asgsed3/UCL/115151,150.07589,-33.40279
115152,Warialda,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.52240,https://linked.data.gov.au/dataset/asgsed3/UCL/115152,150.57453,-29.53876
115153,Warren,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.98120,https://linked.data.gov.au/dataset/asgsed3/UCL/115153,147.83356,-31.70135
115154,Wee Waa,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.53770,https://linked.data.gov.au/dataset/asgsed3/UCL/115154,149.44142,-30.22283
115155,Wellington,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,9.32920,https://linked.data.gov.au/dataset/asgsed3/UCL/115155,148.94923,-32.55642
115156,Wentworth,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,4.60480,https://linked.data.gov.au/dataset/asgsed3/UCL/115156,141.91876,-34.10266
115157,Werris Creek,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.45110,https://linked.data.gov.au/dataset/asgsed3/UCL/115157,150.64879,-31.34589
115158,West Wyalong,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,8.27260,https://linked.data.gov.au/dataset/asgsed3/UCL/115158,147.20727,-33.91906
115159,Wilberforce,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,1.72810,https://linked.data.gov.au/dataset/asgsed3/UCL/115159,150.84252,-33.55447
115160,Wilton,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.93240,https://linked.data.gov.au/dataset/asgsed3/UCL/115160,150.68650,-34.23053
115161,Wingham,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,7.25570,https://linked.data.gov.au/dataset/asgsed3/UCL/115161,152.36594,-31.86855
115162,Wollongbar,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,2.91120,https://linked.data.gov.au/dataset/asgsed3/UCL/115162,153.42028,-28.82327
115163,Wyee,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,5.50920,https://linked.data.gov.au/dataset/asgsed3/UCL/115163,151.48000,-33.17926
115164,Wyee Point,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,0.95000,https://linked.data.gov.au/dataset/asgsed3/UCL/115164,151.52209,-33.14551
115165,Yenda,115,"4,999 or less",11,Other Urban,1,New South Wales,AUS,Australia,3.09590,https://linked.data.gov.au/dataset/asgsed3/UCL/115165,146.19535,-34.24945
121001,Adelong (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,2.62670,https://linked.data.gov.au/dataset/asgsed3/UCL/121001,148.06383,-35.30864
121002,Baradine (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,3.18900,https://linked.data.gov.au/dataset/asgsed3/UCL/121002,149.06212,-30.94792
121003,Bawley Point (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,2.29310,https://linked.data.gov.au/dataset/asgsed3/UCL/121003,150.39303,-35.51473
121004,Beechwood (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,9.91770,https://linked.data.gov.au/dataset/asgsed3/UCL/121004,152.67128,-31.44031
121005,Belimbla Park (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,3.66130,https://linked.data.gov.au/dataset/asgsed3/UCL/121005,150.53976,-34.08412
121006,Berrara - Cudmirrah (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,1.35360,https://linked.data.gov.au/dataset/asgsed3/UCL/121006,150.55269,-35.20240
121007,Berrigan (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,9.19520,https://linked.data.gov.au/dataset/asgsed3/UCL/121007,145.81840,-35.66712
121008,Boggabilla (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,4.24860,https://linked.data.gov.au/dataset/asgsed3/UCL/121008,150.35931,-28.60761
121009,Boggabri (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,5.83040,https://linked.data.gov.au/dataset/asgsed3/UCL/121009,150.04508,-30.70970
121010,Boomerang Beach - Blueys Beach (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,4.75930,https://linked.data.gov.au/dataset/asgsed3/UCL/121010,152.53186,-32.34579
121011,Bowraville (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,2.22940,https://linked.data.gov.au/dataset/asgsed3/UCL/121011,152.85385,-30.65026
121012,Brandy Hill (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,6.34340,https://linked.data.gov.au/dataset/asgsed3/UCL/121012,151.69685,-32.68956
121013,Brewarrina (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,4.83590,https://linked.data.gov.au/dataset/asgsed3/UCL/121013,146.86502,-29.96313
121014,Broadwater (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,0.98630,https://linked.data.gov.au/dataset/asgsed3/UCL/121014,153.42966,-29.01554
121015,Brooklyn (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,2.15800,https://linked.data.gov.au/dataset/asgsed3/UCL/121015,151.21643,-33.54641
121016,Burringbar (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,1.73870,https://linked.data.gov.au/dataset/asgsed3/UCL/121016,153.47020,-28.43940
121017,Catherine Hill Bay (L),121,500 or more,12,Bounded Locality,1,New South Wales,AUS,Australia,0.98320,https://linked.data.gov.au/dataset/asgsed3/UCL/121017,151.62642,-33.16203
